review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Shoppe pay kok nggk bisa ya padahal saya udh top up 20 rb gunain voucher gratis ongkir tetep nggk bisa,3,1,pay nggk up rb gunain voucher gratis ongkir tetep nggk,568,2.0,0.5015,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bayar', 'nggk', 'up', 'ribu', 'gunain', 'voucher', 'gratis', 'ongkir', 'tetep', 'nggk']"
Sangat Responsif terhadap konsumen,3,1,responsif konsumen,569,2.0,0.57,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['responsif', 'konsumen']"
"Susah chek out, d instal ulang malah g bs..!!?",3,1,susah chek out instal ulang,570,2.0,0.745,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['susah', 'chek', 'out', 'install', 'ulang']"
"Belanja mudah,murah dan dpt dipercaya...",3,1,belanja mudah murah percaya,571,3.0,0.6969,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belanja', 'mudah', 'murah', 'percaya']"
tdk semua barang gratis ongkirr,3,1,barang gratis ongkirr,572,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'gratis', 'ongkirr']"
Sayang sekali belum dapet ovopaylater nyah gimana dong tolong respon,3,1,sayang ovopaylater nyah tolong respon,573,1.0,0.7351,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['sayang', 'ovopaylater', 'nyah', 'tolong', 'respon']"
Pengiriman lamaaaaaa bangetttt .kalah sama lapak sebelah,3,1,kirim lamaaaaaa bangetttt kalah belah,574,1.0,0.9901,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['kirim', 'lamaaaaaa', 'bangetttt', 'kalah', 'belah']"
Saya membeli pelatihan prakerja di toped ini tinggal tulis ulasan untuk prakerja udah saya tulis .tpi di tampilan dan keteranganny blum ??? Kenpa tolong di perbarui dan di proses. klo begini malah jadi lama nanti harap ulasanku untuk prakerja di acc,3,1,beli latih tinggal tulis ulas tulis tpi tampil keteranganny kenpa tolong proses harap ulas acc,575,2.0,0.7842,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['beli', 'latih', 'tinggal', 'tulis', 'ulas', 'tulis', 'tapi', 'tampil', 'keteranganny', 'kenpa', 'tolong', 'proses', 'harap', 'ulas', 'acc']"
Downloadnya Emang dapet pulsa?????,3,1,downloadnya pulsa,576,1.0,0.4951,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['downloadnya', 'pulsa']"
"Super kecewa banget!! Masa buat ""Beli Sekarang Bayar Nanti"" bunganya hampir 15% ??",3,1,super beli bayar bunga,577,0.0,0.7038,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['super', 'beli', 'bayar', 'bunga']"
Saya bloom bisa menyatakan bner tida nya tntang bonus hadiah ini karna bloom Sy menerima nya,3,1,bloom bner tida tntang bonus hadiah bloom,578,1.0,0.6612,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['bloom', 'bner', 'tida', 'tntang', 'bonus', 'hadiah', 'bloom']"
Sellernya kebanyakan yg abal2 tipu... diseleksi dong seller2 yg suka tipu2 yg suka jual barang sampah ditendangin!,3,1,sellernya abal tipu seleksi seller tipu jual barang sampah ditendangin,579,0.0,0.5678,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['sellernya', 'abal', 'tipu', 'seleksi', 'seller', 'tipu', 'jual', 'barang', 'sampah', 'ditendangin']"
"Tolong donk shopee biasa x belanja oke2 az aku baru ini ne loh,barang ga sampe2 tp dlht udh dtrma org kantor pdhal dibuku terima barang jga ga ada terima barangx.... Kecewa seh cz aq perlu bgtt paketan itu mlah brangx ga sampe2,gimna tuh solusix jgn bkin pelangan mkin kecewa",3,1,tolong belanja az barang sampe dlht dtrma org kantor pdhal buku barang barangx seh cz bgtt paket mlah brangx sampe gimna solusix jgn bkin pelang mkin,580,0.0,0.3753,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['tolong', 'belanja', 'az', 'barang', 'sampai', 'dlht', 'dtrma', 'orang', 'kantor', 'pdhal', 'buku', 'barang', 'barangx', 'seh', 'cz', 'bgtt', 'paket', 'malah', 'brangx', 'sampai', 'gimna', 'solusix', 'jangan', 'bikin', 'pelang', 'mkin']"
kdng lemot kadang kagak,3,1,kdng lot kadang,581,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kdng', 'lemot', 'kadang']"
Saya akan berikan bintang 5 jika emank betul dgn modal 10 Ribu bisa mendapatkanya,3,1,ikan bintang emank modal ribu mendapatkanya,582,1.0,0.6214,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ikan', 'bintang', 'emank', 'modal', 'ribu', 'mendapatkanya']"
Harga banyak yg mahal,3,1,harga mahal,583,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['harga', 'mahal']"
Gmn cara download fitur nya?,3,1,gmn download fitur,584,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['gmn', 'unduh', 'fitur']"
Aplikasi bagus sya udh langganan tp syang banyak penipu jual barang abal2,5,2,aplikasi sya langgan syang tipu jual barang abal,585,0.0,0.5278,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['aplikasi', 'sya', 'langgan', 'syang', 'tipu', 'jual', 'barang', 'abal']"
"maaf saya beri 3 dulu,karna sering,pemesanan tidak sesuai barang yg dipesan,saran saya tolong lebih di seleksi lg toko yg bener2 dan yg anak2 biar tidak mengecewakan pelanggan dan bisa menjaga nama baik lazada",3,1,maaf mesan sesuai barang pes saran tolong seleksi lg toko bener anak langgan jaga nama,586,0.0,0.5329,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['maaf', 'mesan', 'sesuai', 'barang', 'pes', 'saran', 'tolong', 'seleksi', 'lagi', 'toko', 'benar', 'anak', 'langgan', 'jaga', 'nama']"
berat di ongkir jadi g bisa cuan,3,1,berat ongkir cuan,587,1.0,0.4951,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['berat', 'ongkir', 'cuan']"
"Setelah diupdate ko malah lelet, muter2 trus kalo dibuka. Pindah menu juga lemot lamaaa... Padahal sebelum diupdate lancar2 aja!!",3,1,diupdate lelet muter pindah menu lot lamaaa diupdate lancar,588,2.0,0.9963,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['diupdate', 'lambat', 'muter', 'pindah', 'menu', 'lemot', 'lamaaa', 'diupdate', 'lancar']"
Transaksi tokopedia saya belom muncul di aplikasi tokopedia. Itu gimana caranya biar muncul kak,3,1,transaksi bom muncul aplikasi muncul,589,2.0,0.5793,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['transaksi', 'bom', 'muncul', 'aplikasi', 'muncul']"
Semua fitur sudah bagus. Tapi kenapa sekarang tidak bisa Top Up OVO dengan menggunakan kartu debit dari BRI?,3,1,fitur up kartu debit bri,590,2.0,0.42,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['fitur', 'up', 'kartu', 'debit', 'bri']"
"Tolong dong pihak shopee, utk seller yg jual barang tdk sesuai foto harap di beri peringatan, sdh sering ini terjadi dgn saya.",3,1,tolong utk seller jual barang sesuai foto harap,591,0.0,0.8274,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['tolong', 'untuk', 'seller', 'jual', 'barang', 'sesuai', 'foto', 'harap']"
Tindak lanjut pembatalan pembelian cat rambut garnier saya bagaimana yaa?,3,1,tindak batal beli cat rambut garnier,592,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tindak', 'batal', 'beli', 'cat', 'rambut', 'garnier']"
sayah kasi tiga bintang klw ok.. soal nya tetangga apl nya kurang bagus..,3,1,sayah kasi bintang tetangga apl,593,1.0,0.5972,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['sayah', 'kasi', 'bintang', 'tetangga', 'aplikasi']"
Barang sampai baru bayar krna saya sudah pernah ketipu.,3,1,barang bayar krna tipu,594,2.0,0.745,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['barang', 'bayar', 'krna', 'tipu']"
"Sumpah ya dlu ak suka bgt pake shopee.. bahkan apk belanja online yg ak download juga cuma ini.. tp kecewa bgt nih skarang bner"" beda bgt sama yg dlu.. udh gk bisa pilih expedisi ,gratis ongkir juga gk ada.. pdhl ini tuh buat jualan klo kyak gini ya gk dpt untung dong.. semenjak di update mlh jadi gk kyak dlu. Tolong diperhatikan lagi buat penggunanya biar gk pindah ke apk lain.. nnti klo kyak dlu ak ubah bintangnya. Mkasih",3,1,pake apk belanja online download skarang bner beda pilih expedisi gratis ongkir pdhl jual kyak gin untung update mlh kyak tolong perhati pindah apk nnti kyak ubah bintang mkasih,595,2.0,0.5123,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pakai', 'aplikasi', 'belanja', 'online', 'unduh', 'skarang', 'bner', 'beda', 'pilih', 'expedisi', 'gratis', 'ongkir', 'pdhl', 'jual', 'kyak', 'gin', 'untung', 'update', 'mlh', 'kyak', 'tolong', 'perhati', 'pindah', 'aplikasi', 'nnti', 'kyak', 'ubah', 'bintang', 'mkasih']"
Aku mau beli pulsa listrik kok ga bisa kebuka ya,3,1,beli pulsa listrik,596,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['beli', 'pulsa', 'listrik']"
Cuma kurang deksripsi untu brng ajh,3,1,deksripsi untu brng ajh,597,1.0,0.4951,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['deksripsi', 'untu', 'brng', 'ajh']"
Solusi cepat,3,1,solusi cepat,598,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['solusi', 'cepat']"
sebagai driver ojol sering sy kecewa karena ongkir yg sangat murah kalo lagi dapat argo jauh sering sy cancel,3,1,driver ojol ongkir murah argo cancel,599,1.0,0.3988,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['driver', 'ojol', 'ongkir', 'murah', 'argo', 'cancel']"
ongkirnya kemahalan:),3,1,ongkirnya mahal,600,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ongkir', 'mahal']"
Bagussssss sekaliii dan sangat membantu pkoknya,5,2,bagussssss sekaliii bantu pkoknya,601,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bagussssss', 'sekaliii', 'bantu', 'pkoknya']"
"Shopee kdg di beranda rekomendasi suka ngasih yg aneh2 kdg ada brg yg untuk 18+, ada obat gitu yg gambar dpnnya serem, pdhl jg sy g bk2 yg kya gitu tp di rekomendasi nya kaya gitu coba kl anak kecil atau remaja yg liat gimna coba, jd nya phobia apalagi ada yg jual obat di Shopee yg muncul di rekomendasi beranda trs gambar nya kaki bolong2 pdhl kn sy phobia sm itu, Shopee tlg dg buat update an buat atur rekomendasi di beranda di pengaturan nya",3,1,kdg beranda rekomendasi ngasih aneh kdg brg obat gambar dpnnya rem pdhl jg bk kya rekomendasi kaya anak remaja gimna phobia jual obat muncul rekomendasi beranda trs gambar kaki bolong pdhl kn phobia tlg update atur rekomendasi beranda atur,602,2.0,0.62,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['kdg', 'beranda', 'rekomendasi', 'beri', 'aneh', 'kdg', 'bareng', 'obat', 'gambar', 'dpnnya', 'rem', 'pdhl', 'juga', 'bk', 'kya', 'rekomendasi', 'kaya', 'anak', 'remaja', 'gimna', 'phobia', 'jual', 'obat', 'muncul', 'rekomendasi', 'beranda', 'terus', 'gambar', 'kaki', 'bolong', 'pdhl', 'kan', 'phobia', 'tolong', 'update', 'atur', 'rekomendasi', 'beranda', 'atur']"
"Ngirim pake SHOPEE EXPRESS kok gini,. Di keterangan barang udah sampai di tempat sortir di kotaku malem, tapi sampai 3 harian baru dianter ke rumah.. kok separah ini , mending milih expedisi yg lain dong kalo gitu.. ini si cuma masukan aja biar kedepannya konsumen puas,. Kalo gini terus takutnya konsumen banyak yg kecewa..",3,1,ngirim pake express gin terang barang sortir kota malem anter rumah mending milih expedisi konsumen gin takut konsumen,603,1.0,0.635,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ngirim', 'pakai', 'express', 'gin', 'terang', 'barang', 'sortir', 'kota', 'malam', 'antar', 'rumah', 'lebih baik', 'milih', 'expedisi', 'konsumen', 'gin', 'takut', 'konsumen']"
Saat yang lain gangguan Blibli masih mudah diakses tapi pembayaran nya untuk ibanking terbatas sekali mohon untuk semua bank agar lebih mudah,3,1,ganggu mudah akses bayar ibanking batas bank mudah,604,2.0,0.6715,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['ganggu', 'mudah', 'akses', 'bayar', 'ibanking', 'batas', 'bank', 'mudah']"
"awalny ongkir gratis,,skrg belanjan 100rb+ pun kena ongkir",3,1,awalny ongkir gratis skrg belanjan rb ongkir,605,1.0,0.994,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['awalny', 'ongkir', 'gratis', 'sekarang', 'belanjan', 'ribu', 'ongkir']"
Belanja disini hemat banget,3,1,belanja hemat,606,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belanja', 'hemat']"
kok ongkir ke kalimantan selatan mahal..jd malas dah belanja x,3,1,ongkir kalimantan selatan mahal malas belanja,607,1.0,0.6639,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ongkir', 'kalimantan', 'selatan', 'mahal', 'malas', 'belanja']"
Kok pas aku mau pengiriman selalu aja ada tulisan maaf coba beberapa saat lagii itu mksdnya apa sihh gondok kliii pdhl jaringan fulll semua nya bisa tiba pngrmn ga bisaa kenpa sihhh,3,1,pas kirim tulis maaf mksdnya sihh gondok kliii pdhl jaring fulll pngrmn bisaa kenpa sihhh,608,2.0,0.8295,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pas', 'kirim', 'tulis', 'maaf', 'mksdnya', 'sihh', 'gondok', 'kliii', 'pdhl', 'jaring', 'fulll', 'pngrmn', 'bisaa', 'kenpa', 'sihhh']"
Abis update ko malah error :(,3,1,abis update error,609,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['habis', 'update', 'error']"
"Aplikasi yg sy & istri sy psang eror. Instal ulang, hapus data, sm sj. Bukanya bli2 udh iklan d tv y, g rugi ap, klo pengguna tdk bs blnja krn aplikasi eror. Eror ad d bagian pembayaran. Slalu gagal. Klo tdk, d bagian pilihan byr penuh atau kredit di klik g mncul pilihan. Gbs bayar. Sdh cocok brang maw bayar, gbs bayar.",3,1,aplikasi istri psang eror instal ulang hapus data iklan tv rugi ap blnja aplikasi eror eror bayar slalu gagal pilih byr penuh kredit klik mncul pilih bayar cocok brang maw bayar bayar,610,2.0,0.7537,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aplikasi', 'istri', 'psang', 'eror', 'install', 'ulang', 'hapus', 'data', 'iklan', 'tv', 'rugi', 'apa', 'blnja', 'aplikasi', 'eror', 'eror', 'bayar', 'selalu', 'gagal', 'pilih', 'bayar', 'penuh', 'kredit', 'klik', 'mncul', 'pilih', 'bayar', 'cocok', 'brang', 'maw', 'bayar', 'bayar']"
Kenapa udah beres pelatihan di skill akadamy dan udah dapat sertifikat tpi belum muncul2 di dasbord prakerja...sedikit kecewa lambanya pelayanannya.tolong bantu pelayanannya,3,1,beres latih skill akadamy sertifikat tpi muncul dasbord lambanya layan tolong bantu layan,611,3.0,0.3994,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['beres', 'latih', 'skill', 'akadamy', 'sertifikat', 'tapi', 'muncul', 'dasbord', 'lambanya', 'layan', 'tolong', 'bantu', 'layan']"
Aku pesan barang blum sampai gmn kok barang yang saya beli saya pesan kok tidak sampai tp dah dapat no resitp no resinya tidak bisa di cek sudah di cek internasional tp tidak bisa no resinya tidak terbaca gimana ini pa no resi palsu mohon d perbaiki elevenia ?,3,1,pesan barang gmn barang beli pesan no resitp no resi cek cek internasional no resi baca pa no resi palsu,612,2.0,0.4601,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['pesan', 'barang', 'gmn', 'barang', 'beli', 'pesan', 'no', 'resitp', 'no', 'resi', 'cek', 'cek', 'internasional', 'no', 'resi', 'baca', 'pa', 'no', 'resi', 'palsu']"
"Kenapa sih shopee sekarang kok malah susah dibuka setelah di update, jaringan n data full tp mau chat shopee aja kayak ngelag gitu. Mau di uninstall ada spaylater yg belum dibyr.hhadeeuuh ntar q hapus jg klo kek gini Mulu. Apa karna ada flash sale barang mahal jdi di buatnya hp orang pada ngelag biar gak bisa dpt itu barang, gak ush ngadain promo klo takut rugi.",3,1,susah update jaring data full chat kayak ngelag uninstall spaylater dibyr hhadeeuuh ntar hapus jg kek gin mulu flash sale barang mahal hp ngelag barang ush ngadain promo takut rugi,613,2.0,0.761,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['susah', 'update', 'jaring', 'data', 'full', 'chat', 'kayak', 'ngelag', 'uninstall', 'spaylater', 'dibyr', 'hhadeeuuh', 'nanti', 'hapus', 'juga', 'seperti', 'gin', 'melulu', 'flash', 'sale', 'barang', 'mahal', 'handphone', 'ngelag', 'barang', 'ush', 'ngadain', 'promo', 'takut', 'rugi']"
Pengiriman yg selalu agak telat. Harus dikejar dulu..,3,1,kirim telat kejar,614,0.0,0.6612,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['kirim', 'terlambat', 'kejar']"
"shoppe online shop no satu, tingkatkan terus kaaa. semoga semakin sukses",3,1,online shop no tingkat kaaa sukses,615,3.0,0.5829,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['online', 'shop', 'no', 'tingkat', 'kaaa', 'sukses']"
Hai kak saya mau nanya emang bayar nya lewat ATM ya soalnya saya masih pelajar dan umur saya masih dibawah umur jadi blm megang ATM ada si punya nyokap Tapi ga bgt pake ATM nyokap,3,1,nanya bayar atm ajar umur umur megang atm pake atm,616,2.0,0.6648,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['bertanya', 'bayar', 'atm', 'ajar', 'umur', 'umur', 'megang', 'atm', 'pakai', 'atm']"
Barang yang di kirim tidak sampai dg waktu yang diinginkan...,3,1,barang kirim,617,0.0,0.9853,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'kirim']"
"Berat,sekarang mau upload produk ga bisa",3,1,berat upload produk,618,2.0,0.9901,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['berat', 'upload', 'produk']"
Bagus buat belanja onlen mantap pokonya,3,1,belanja onlen poko,619,3.0,0.6274,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belanja', 'onlen', 'poko']"
saya sdh hapus... karna barang mahal tapi sy terus di kirim penawaran ke email sy,3,1,hapus barang mahal kirim tawar email,620,2.0,0.4983,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['hapus', 'barang', 'mahal', 'kirim', 'tawar', 'email']"
server nya sekarang kacau. lelet banget,3,1,server kacau lelet,621,2.0,0.6612,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['server', 'kacau', 'lambat']"
Pelayanan jd.id sangat ramah,3,1,layan ramah,622,0.0,0.9853,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['layan', 'ramah']"
"Awal"" saya belanja di blibli barang cepat sekali di proses dan barang sampai dgn cepet. Akhir"" ini agak kecewa barang sudah 5 hari tapi belum dikirim jg, tolong ditingkatkan pelayanan nya agar kita bisa puas dan gak pindah ditempat sebelah",3,1,belanja barang cepat proses barang cepet barang kirim jg tolong tingkat layan pindah belah,623,0.0,0.8225,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['belanja', 'barang', 'cepat', 'proses', 'barang', 'cepat', 'barang', 'kirim', 'juga', 'tolong', 'tingkat', 'layan', 'pindah', 'belah']"
untuk refund dan pencarin kebank ko belum masuk ya saldonya ya... tolong dijawab,3,1,refund pencarin bank saldo tolong,624,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['refund', 'pencarin', 'bank', 'saldo', 'tolong']"
"Dulu masalah apl yang selalu lemot, sekarang COD dibatasi. Mau bayar pakai Alfamart server selalu gangguan. Maunya apa ini lazada..semua jadi gagal, repot jadi reseller dilazada",3,1,apl lot cod batas bayar pakai server ganggu gagal repot reseller dilazada,625,2.0,0.5491,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['aplikasi', 'lemot', 'cod', 'batas', 'bayar', 'pakai', 'server', 'ganggu', 'gagal', 'repot', 'reseller', 'dilazada']"
